customer_id,signup_date,acquisition_channel,age_group,city
2438,6/1/2025,Organic,18-24,Alexandria
2439,4/12/2024,Social,45-54,Tanta
2440,1/10/2024,Paid Search,55+,Mansoura
2441,8/5/2025,Social,18-24,Giza
2442,3/30/2024,Social,18-24,Giza
2443,8/13/2024,Email,25-34,Giza
2444,10/31/2025,Email,55+,Cairo
2445,5/5/2024,Organic,35-44,Alexandria
2446,7/27/2024,Paid Search,35-44,Giza
2447,4/6/2024,Paid Search,18-24,Tanta
2448,3/14/2024,Paid Search,18-24,Mansoura
2449,9/18/2025,Paid Search,45-54,Alexandria
2450,7/9/2024,Organic,18-24,Giza
2451,2/25/2024,Paid Search,35-44,Cairo
2452,7/6/2025,Referral,55+,Mansoura
2453,2/1/2024,Social,25-34,Giza
2454,6/10/2025,Organic,35-44,Cairo
2455,7/27/2025,Social,18-24,Cairo
2456,10/28/2025,Paid Search,35-44,Cairo
2457,10/10/2024,Organic,25-34,Mansoura
2458,5/8/2025,Social,35-44,Cairo
2459,7/5/2024,Organic,25-34,Alexandria
2460,5/12/2025,Organic,25-34,Giza
2461,3/17/2025,Referral,35-44,Alexandria
2462,5/9/2024,Referral,25-34,Tanta
2463,9/30/2025,Social,45-54,Tanta
2464,10/18/2024,Social,25-34,Giza
2465,4/23/2024,Social,35-44,Cairo
2466,7/17/2024,Paid Search,25-34,Giza
2467,1/13/2024,Organic,35-44,Alexandria
2468,9/27/2024,Paid Search,18-24,Alexandria
2469,8/23/2025,Organic,25-34,Alexandria
2470,8/2/2024,Social,25-34,Cairo
2471,3/19/2025,Paid Search,45-54,Alexandria
2472,5/26/2025,Referral,25-34,Cairo
2473,3/22/2025,Referral,45-54,Mansoura
2474,3/14/2024,Social,45-54,Giza
2475,6/20/2025,Organic,25-34,Mansoura
2476,4/10/2024,Referral,35-44,Cairo
2477,6/24/2024,Paid Search,18-24,Giza
2478,3/2/2025,Email,25-34,Mansoura
2479,4/26/2024,Paid Search,35-44,Cairo
2480,6/14/2024,Email,35-44,Mansoura
2481,2/10/2024,Paid Search,35-44,Alexandria
2482,3/4/2025,Referral,25-34,Alexandria
2483,12/9/2024,Referral,25-34,Giza
2484,2/27/2025,Paid Search,18-24,Giza
2485,12/31/2024,Organic,35-44,Alexandria
2486,4/29/2024,Referral,35-44,Giza
2487,8/31/2025,Organic,35-44,Mansoura
2488,10/18/2025,Referral,25-34,Giza
2489,8/16/2024,Social,25-34,Cairo
2490,5/9/2024,Organic,25-34,Cairo
2491,12/17/2024,Paid Search,18-24,Cairo
2492,11/13/2024,Paid Search,25-34,Giza
2493,10/10/2025,Email,45-54,Mansoura
2494,12/2/2024,Organic,45-54,Mansoura
2495,9/29/2024,Organic,35-44,Cairo
2496,4/26/2024,Organic,25-34,Aswan
2497,1/2/2025,Social,18-24,Alexandria
2498,4/3/2024,Referral,45-54,Aswan
2499,6/16/2024,Referral,18-24,Mansoura
2500,12/6/2024,Organic,55+,Mansoura
2501,10/22/2025,Email,35-44,Cairo
2502,5/31/2024,Email,25-34,Cairo
2503,8/8/2025,Social,55+,Cairo
2504,9/30/2024,Referral,18-24,Mansoura
2505,7/7/2025,Paid Search,35-44,Giza
2506,5/10/2025,Paid Search,35-44,Mansoura
2507,4/10/2024,Email,25-34,Giza
2508,7/10/2025,Organic,25-34,Tanta
2509,3/22/2024,Email,35-44,Cairo
2510,6/12/2025,Referral,35-44,Cairo
2511,3/13/2024,Paid Search,18-24,Giza
2512,1/14/2024,Referral,55+,Giza
2513,3/8/2025,Organic,25-34,Giza
2514,6/5/2024,Organic,25-34,Mansoura
2515,5/11/2024,Social,25-34,Cairo
2516,12/3/2024,Referral,18-24,Giza
2517,2/7/2025,Paid Search,18-24,Tanta
2518,1/10/2025,Organic,55+,Cairo
2519,7/12/2025,Social,25-34,Aswan
2520,4/16/2024,Social,18-24,Aswan
2521,9/11/2025,Social,18-24,Cairo
2522,9/21/2024,Paid Search,35-44,Cairo
2523,7/23/2024,Paid Search,45-54,Giza
2524,3/19/2024,Organic,25-34,Mansoura
2525,6/3/2024,Email,18-24,Alexandria
2526,9/3/2024,Paid Search,25-34,Alexandria
2527,6/14/2025,Paid Search,18-24,Mansoura
2528,6/21/2025,Referral,18-24,Cairo
2529,6/2/2024,Paid Search,25-34,Tanta
2530,6/2/2024,Referral,25-34,Mansoura
2531,4/1/2024,Social,35-44,Alexandria
2532,3/8/2025,Email,25-34,Tanta
2533,12/3/2024,Paid Search,55+,Mansoura
2534,4/24/2025,Paid Search,55+,Cairo
2535,5/10/2024,Social,35-44,Giza
2536,3/25/2025,Email,25-34,Giza
2537,9/29/2024,Email,25-34,Cairo
2538,8/10/2025,Paid Search,25-34,Aswan
2539,6/25/2024,Email,35-44,Cairo
2540,10/4/2025,Email,25-34,Mansoura
2541,2/18/2024,Social,45-54,Alexandria
2542,7/20/2025,Email,55+,Cairo
2543,10/27/2025,Email,25-34,Aswan
2544,12/20/2024,Social,35-44,Tanta
2545,11/3/2024,Paid Search,18-24,Alexandria
2546,9/21/2025,Organic,25-34,Cairo
2547,2/15/2024,Paid Search,25-34,Cairo
2548,10/28/2024,Organic,25-34,Giza
2549,2/11/2025,Organic,45-54,Cairo
2550,7/7/2024,Paid Search,25-34,Alexandria
2551,5/8/2024,Organic,25-34,Aswan
2552,7/14/2025,Paid Search,35-44,Alexandria
2553,6/20/2025,Email,35-44,Tanta
2554,9/22/2024,Referral,25-34,Alexandria
2555,4/27/2024,Paid Search,45-54,Giza
2556,4/8/2025,Referral,35-44,Tanta
2557,5/23/2024,Organic,25-34,Giza
2558,3/17/2025,Paid Search,18-24,Tanta
2559,7/18/2024,Paid Search,25-34,Cairo
2560,6/5/2024,Organic,45-54,Cairo
2561,5/1/2025,Email,35-44,Tanta
2562,5/13/2024,Social,45-54,Alexandria
2563,5/27/2024,Paid Search,35-44,Tanta
2564,12/1/2024,Paid Search,18-24,Aswan
2565,3/11/2024,Organic,18-24,Cairo
2566,8/20/2024,Paid Search,25-34,Alexandria
2567,11/29/2024,Paid Search,35-44,Giza
2568,10/27/2025,Paid Search,45-54,Alexandria
2569,3/30/2024,Email,25-34,Mansoura
2570,11/29/2024,Referral,35-44,Cairo
2571,7/17/2024,Organic,25-34,Alexandria
2572,6/9/2024,Referral,25-34,Mansoura
2573,6/21/2025,Organic,25-34,Cairo
2574,4/30/2024,Organic,18-24,Tanta
2575,10/27/2024,Paid Search,25-34,Alexandria
2576,7/28/2025,Social,18-24,Aswan
2577,3/11/2025,Referral,25-34,Giza
2578,3/8/2024,Social,18-24,Cairo
2579,4/3/2025,Organic,35-44,Alexandria
2580,5/28/2025,Social,25-34,Cairo
2581,2/1/2025,Paid Search,55+,Aswan
2582,9/11/2025,Referral,25-34,Cairo
2583,10/12/2024,Organic,25-34,Mansoura
2584,7/14/2025,Organic,25-34,Alexandria
2585,5/19/2024,Social,18-24,Giza
2586,7/9/2025,Social,45-54,Cairo
2587,8/12/2025,Paid Search,18-24,Alexandria
2588,9/1/2025,Social,55+,Alexandria
2589,10/8/2024,Paid Search,45-54,Cairo
2590,10/22/2025,Social,35-44,Aswan
2591,7/31/2025,Email,35-44,Giza
2592,4/1/2025,Email,35-44,Giza
2593,3/27/2024,Social,25-34,Alexandria
2594,3/19/2024,Organic,35-44,Cairo
2595,7/23/2024,Paid Search,18-24,Aswan
2596,12/2/2024,Email,18-24,Giza
2597,9/10/2024,Paid Search,25-34,Cairo
2598,10/30/2024,Organic,35-44,Giza
2599,1/14/2025,Paid Search,45-54,Alexandria
2600,5/9/2024,Paid Search,18-24,Alexandria
2601,8/18/2025,Social,45-54,Mansoura
2602,10/2/2024,Paid Search,25-34,Cairo
2603,7/11/2025,Email,25-34,Cairo
2604,7/1/2024,Paid Search,25-34,Tanta
2605,9/24/2024,Paid Search,25-34,Cairo
2606,11/17/2024,Organic,25-34,Tanta
2607,5/26/2025,Paid Search,35-44,Cairo
2608,9/3/2025,Paid Search,45-54,Tanta
2609,3/18/2024,Social,25-34,Giza
2610,12/4/2024,Paid Search,35-44,Alexandria
2611,7/9/2025,Email,45-54,Cairo
2612,5/23/2025,Paid Search,35-44,Cairo
2613,8/25/2024,Paid Search,35-44,Cairo
2614,5/13/2024,Email,25-34,Cairo
2615,7/10/2024,Paid Search,45-54,Giza
2616,12/21/2024,Paid Search,35-44,Alexandria
2617,10/4/2024,Organic,25-34,Alexandria
2618,1/18/2024,Paid Search,25-34,Mansoura
2619,6/7/2025,Email,45-54,Alexandria
2620,6/28/2024,Paid Search,18-24,Alexandria
2621,5/2/2024,Email,55+,Giza
2622,9/2/2024,Referral,18-24,Giza
2623,1/7/2025,Organic,45-54,Giza
2624,2/20/2024,Referral,25-34,Tanta
2625,3/11/2024,Organic,35-44,Cairo
2626,4/24/2025,Referral,45-54,Cairo
2627,7/13/2025,Paid Search,25-34,Alexandria
2628,1/19/2024,Social,35-44,Cairo
2629,3/24/2024,Organic,18-24,Tanta
2630,6/3/2024,Organic,18-24,Tanta
2631,7/18/2025,Social,25-34,Cairo
2632,9/10/2025,Social,35-44,Cairo
2633,12/22/2024,Paid Search,18-24,Giza
2634,10/8/2025,Paid Search,18-24,Alexandria
2635,3/18/2025,Social,25-34,Cairo
2636,3/9/2024,Social,35-44,Mansoura
2637,6/6/2025,Referral,35-44,Alexandria
2638,5/22/2024,Email,25-34,Giza
2639,7/10/2024,Referral,18-24,Cairo
2640,1/21/2025,Social,55+,Mansoura
2641,1/12/2025,Paid Search,25-34,Cairo
2642,8/3/2025,Paid Search,45-54,Tanta
2643,6/18/2025,Email,45-54,Giza
2644,10/19/2024,Social,45-54,Alexandria
2645,1/9/2024,Paid Search,25-34,Tanta
2646,9/27/2024,Organic,45-54,Tanta
2647,1/21/2025,Referral,45-54,Giza
2648,4/2/2024,Organic,35-44,Cairo
2649,6/12/2025,Organic,25-34,Mansoura
2650,6/2/2024,Organic,25-34,Giza
2651,2/8/2025,Paid Search,18-24,Cairo
2652,5/28/2024,Organic,35-44,Aswan
2653,9/23/2024,Organic,35-44,Cairo
2654,2/25/2025,Paid Search,25-34,Cairo
2655,9/9/2025,Email,35-44,Cairo
2656,4/16/2025,Organic,25-34,Alexandria
2657,6/30/2025,Email,35-44,Alexandria
2658,9/22/2025,Email,55+,Giza
2659,6/9/2025,Paid Search,25-34,Giza
2660,5/17/2025,Social,25-34,Giza
2661,1/14/2024,Organic,18-24,Mansoura
2662,10/13/2025,Referral,35-44,Cairo
2663,12/29/2024,Paid Search,35-44,Aswan
2664,4/28/2024,Social,55+,Cairo
2665,8/25/2024,Social,25-34,Aswan
2666,6/29/2025,Paid Search,55+,Cairo
2667,6/17/2024,Paid Search,18-24,Mansoura
2668,6/5/2025,Social,35-44,Cairo
2669,9/25/2025,Social,18-24,Cairo
2670,10/18/2025,Paid Search,45-54,Tanta
2671,5/30/2025,Social,35-44,Tanta
2672,1/31/2025,Organic,35-44,Giza
2673,4/15/2024,Social,45-54,Mansoura
2674,3/25/2024,Paid Search,25-34,Alexandria
2675,8/1/2024,Referral,18-24,Tanta
2676,4/30/2024,Paid Search,45-54,Giza
2677,5/11/2024,Organic,25-34,Alexandria
2678,7/15/2024,Paid Search,18-24,Giza
2679,1/19/2024,Paid Search,25-34,Giza
2680,10/3/2025,Organic,35-44,Tanta
2681,1/12/2024,Paid Search,18-24,Cairo
2682,3/21/2024,Email,25-34,Cairo
2683,11/25/2024,Paid Search,18-24,Alexandria
2684,1/26/2025,Organic,25-34,Alexandria
2685,9/28/2025,Organic,45-54,Cairo
2686,11/2/2024,Paid Search,55+,Giza
2687,9/23/2024,Paid Search,35-44,Aswan
2688,3/22/2025,Organic,25-34,Cairo
2689,3/16/2025,Organic,55+,Alexandria
2690,10/13/2025,Organic,35-44,Mansoura
2691,1/2/2024,Organic,25-34,Giza
2692,6/3/2025,Social,55+,Aswan
2693,10/12/2025,Paid Search,45-54,Mansoura
2694,9/27/2025,Organic,35-44,Giza
2695,11/4/2024,Referral,35-44,Alexandria
2696,6/5/2025,Organic,25-34,Mansoura
2697,4/13/2025,Social,25-34,Alexandria
2698,7/30/2024,Paid Search,35-44,Tanta
2699,4/21/2024,Email,25-34,Giza
2700,1/8/2024,Email,25-34,Cairo
2701,4/21/2025,Organic,45-54,Cairo
2702,4/4/2025,Referral,45-54,Cairo
2703,9/9/2024,Paid Search,25-34,Cairo
2704,6/9/2025,Paid Search,45-54,Tanta
2705,3/13/2025,Email,45-54,Alexandria
2706,10/22/2025,Email,35-44,Alexandria
2707,8/23/2024,Paid Search,25-34,Alexandria
2708,11/1/2024,Paid Search,25-34,Tanta
2709,4/22/2025,Paid Search,25-34,Giza
2710,1/20/2024,Paid Search,18-24,Tanta
2711,8/3/2024,Email,25-34,Giza
2712,5/14/2024,Organic,25-34,Aswan
2713,5/8/2024,Organic,25-34,Mansoura
2714,2/13/2025,Organic,55+,Cairo
2715,2/25/2025,Paid Search,18-24,Alexandria
2716,10/20/2024,Paid Search,35-44,Alexandria
2717,9/2/2024,Social,35-44,Cairo
2718,7/9/2025,Referral,18-24,Alexandria
2719,3/26/2024,Email,55+,Giza
2720,7/9/2025,Paid Search,35-44,Cairo
2721,1/9/2025,Referral,25-34,Aswan
2722,3/21/2025,Email,45-54,Alexandria
2723,1/12/2025,Email,25-34,Tanta
2724,1/24/2025,Organic,35-44,Alexandria
2725,10/18/2025,Organic,18-24,Giza
2726,2/20/2024,Paid Search,45-54,Alexandria
2727,8/29/2024,Paid Search,25-34,Alexandria
2728,10/20/2024,Paid Search,35-44,Aswan
2729,7/16/2025,Paid Search,25-34,Cairo
2730,9/22/2024,Organic,35-44,Tanta
2731,4/29/2024,Email,45-54,Aswan
2732,9/4/2024,Organic,35-44,Alexandria
2733,3/10/2024,Paid Search,35-44,Aswan
2734,2/26/2024,Referral,25-34,Giza
2735,1/16/2025,Referral,45-54,Aswan
2736,2/8/2024,Email,35-44,Mansoura
2737,3/18/2025,Referral,45-54,Cairo
2738,1/18/2024,Social,45-54,Aswan
2739,12/17/2024,Referral,25-34,Giza
2740,10/24/2024,Paid Search,25-34,Giza
2741,10/9/2024,Organic,25-34,Alexandria
2742,8/8/2025,Paid Search,45-54,Cairo
2743,4/19/2024,Paid Search,25-34,Giza
2744,6/28/2024,Paid Search,35-44,Tanta
2745,6/27/2025,Social,45-54,Cairo
2746,1/25/2024,Email,25-34,Cairo
2747,2/26/2024,Social,35-44,Cairo
2748,6/28/2024,Paid Search,25-34,Giza
2749,8/19/2024,Email,18-24,Mansoura
2750,12/8/2024,Social,45-54,Mansoura
2751,4/21/2025,Organic,18-24,Aswan
2752,7/29/2025,Social,25-34,Alexandria
2753,3/30/2025,Paid Search,45-54,Cairo
2754,8/19/2024,Organic,25-34,Aswan
2755,10/15/2024,Referral,55+,Mansoura
2756,7/31/2024,Paid Search,55+,Alexandria
2757,9/14/2024,Organic,25-34,Mansoura
2758,6/13/2025,Referral,18-24,Aswan
2759,8/16/2024,Social,35-44,Mansoura
2760,8/13/2024,Paid Search,25-34,Giza
2761,8/18/2025,Paid Search,18-24,Mansoura
2762,3/10/2025,Paid Search,35-44,Cairo
2763,2/5/2025,Social,18-24,Giza
2764,9/13/2025,Organic,45-54,Giza
2765,3/28/2024,Paid Search,18-24,Cairo
2766,8/6/2025,Referral,18-24,Cairo
2767,6/25/2025,Organic,25-34,Cairo
2768,11/4/2024,Paid Search,55+,Alexandria
2769,12/8/2024,Organic,35-44,Tanta
2770,3/11/2025,Social,45-54,Aswan
2771,6/25/2024,Paid Search,25-34,Giza
2772,5/18/2024,Paid Search,25-34,Alexandria
2773,7/12/2024,Email,25-34,Aswan
2774,7/4/2024,Organic,35-44,Cairo
2775,8/5/2024,Social,35-44,Mansoura
2776,6/12/2024,Organic,35-44,Mansoura
2777,6/9/2024,Paid Search,25-34,Cairo
2778,6/8/2025,Paid Search,55+,Tanta
2779,8/23/2025,Organic,25-34,Tanta
2780,2/11/2024,Paid Search,55+,Cairo
2781,7/28/2024,Paid Search,18-24,Cairo
2782,10/1/2024,Email,35-44,Cairo
2783,10/5/2024,Referral,25-34,Giza
2784,9/7/2024,Email,25-34,Alexandria
2785,11/5/2024,Email,35-44,Alexandria
2786,5/19/2024,Paid Search,25-34,Cairo
2787,6/29/2025,Referral,25-34,Aswan
2788,6/13/2025,Paid Search,35-44,Giza
2789,2/26/2024,Referral,35-44,Cairo
2790,4/21/2024,Referral,45-54,Giza
2791,1/5/2024,Social,25-34,Alexandria
2792,2/13/2025,Referral,35-44,Giza
2793,2/17/2025,Social,35-44,Cairo
2794,6/30/2024,Paid Search,25-34,Cairo
2795,1/13/2024,Organic,35-44,Tanta
2796,12/4/2024,Social,25-34,Aswan
2797,9/15/2024,Paid Search,18-24,Giza
2798,3/30/2024,Social,25-34,Giza
2799,9/7/2025,Referral,18-24,Alexandria
2800,9/6/2024,Paid Search,35-44,Mansoura
2801,9/11/2024,Email,35-44,Giza
2802,8/10/2025,Referral,55+,Aswan
2803,4/17/2024,Referral,35-44,Alexandria
2804,10/29/2025,Referral,18-24,Giza
2805,8/16/2025,Organic,45-54,Alexandria
2806,8/11/2025,Referral,45-54,Aswan
2807,4/29/2025,Email,25-34,Mansoura
2808,9/14/2024,Paid Search,35-44,Cairo
2809,9/30/2025,Organic,55+,Giza
2810,10/8/2024,Social,35-44,Giza
2811,3/28/2024,Paid Search,55+,Giza
2812,7/22/2024,Social,18-24,Mansoura
2813,1/16/2024,Social,25-34,Tanta
2814,5/30/2024,Paid Search,25-34,Mansoura
2815,9/10/2024,Social,35-44,Aswan
2816,7/6/2024,Email,45-54,Cairo
2817,11/24/2024,Organic,55+,Tanta
2818,6/27/2025,Paid Search,25-34,Mansoura
2819,1/31/2025,Paid Search,18-24,Giza
2820,5/31/2025,Organic,45-54,Mansoura
2821,4/3/2025,Referral,35-44,Cairo
2822,11/25/2024,Paid Search,25-34,Mansoura
2823,6/17/2024,Social,35-44,Alexandria
2824,12/31/2024,Paid Search,45-54,Cairo
2825,6/26/2024,Organic,45-54,Alexandria
2826,10/16/2025,Email,35-44,Alexandria
2827,12/27/2024,Social,25-34,Cairo
2828,9/30/2025,Paid Search,55+,Cairo
2829,2/9/2024,Organic,35-44,Giza
2830,2/19/2025,Paid Search,25-34,Alexandria
2831,12/20/2024,Organic,25-34,Tanta
2832,9/11/2024,Social,35-44,Aswan
2833,5/22/2024,Paid Search,25-34,Alexandria
2834,7/30/2025,Paid Search,25-34,Mansoura
2835,1/11/2024,Organic,35-44,Giza
2836,9/11/2025,Referral,25-34,Mansoura
2837,1/26/2024,Referral,35-44,Cairo
2838,2/24/2025,Paid Search,18-24,Giza
2839,10/24/2025,Email,35-44,Alexandria
2840,8/8/2024,Organic,25-34,Cairo
2841,5/10/2025,Organic,18-24,Mansoura
2842,8/24/2024,Email,18-24,Tanta
2843,8/24/2024,Referral,55+,Giza
2844,8/6/2024,Referral,45-54,Giza
2845,5/1/2025,Social,25-34,Tanta
2846,4/5/2025,Organic,45-54,Mansoura
2847,10/24/2025,Email,35-44,Cairo
2848,9/26/2025,Paid Search,55+,Giza
2849,5/23/2024,Social,25-34,Alexandria
2850,7/7/2024,Organic,35-44,Alexandria
2851,9/11/2024,Social,18-24,Cairo
2852,3/8/2024,Paid Search,25-34,Giza
2853,9/7/2025,Paid Search,55+,Tanta
2854,12/1/2024,Referral,35-44,Mansoura
2855,2/12/2025,Paid Search,25-34,Aswan
2856,10/26/2024,Organic,18-24,Mansoura
2857,8/24/2025,Paid Search,35-44,Aswan
2858,12/22/2024,Paid Search,35-44,Cairo
2859,9/12/2024,Paid Search,25-34,Mansoura
2860,12/18/2024,Paid Search,55+,Cairo
2861,6/4/2025,Referral,18-24,Alexandria
2862,6/7/2025,Paid Search,25-34,Giza
2863,10/10/2024,Referral,55+,Giza
2864,11/7/2024,Social,25-34,Tanta
2865,4/8/2024,Organic,25-34,Tanta
2866,7/15/2024,Social,35-44,Cairo
2867,4/26/2025,Organic,45-54,Alexandria
2868,8/13/2024,Email,18-24,Giza
2869,9/6/2025,Paid Search,55+,Giza
2870,9/9/2025,Organic,45-54,Tanta
2871,12/30/2024,Referral,25-34,Giza
2872,1/2/2025,Referral,35-44,Aswan
2873,7/23/2025,Referral,25-34,Cairo
2874,8/12/2025,Organic,25-34,Alexandria
2875,3/15/2024,Email,45-54,Alexandria
2876,2/11/2024,Organic,55+,Cairo
2877,2/25/2025,Organic,18-24,Giza
2878,6/29/2024,Paid Search,25-34,Tanta
2879,6/28/2025,Social,35-44,Mansoura
2880,3/11/2024,Paid Search,25-34,Giza
2881,7/21/2025,Organic,25-34,Alexandria
2882,4/14/2024,Email,18-24,Cairo
2883,7/18/2024,Paid Search,35-44,Cairo
2884,4/10/2024,Paid Search,25-34,Giza
2885,11/2/2024,Paid Search,25-34,Cairo
2886,8/8/2025,Referral,45-54,Tanta
2887,1/11/2025,Organic,45-54,Mansoura
2888,10/16/2025,Organic,35-44,Aswan
2889,2/2/2025,Email,25-34,Mansoura
2890,8/8/2024,Email,35-44,Aswan
2891,8/17/2025,Organic,25-34,Alexandria
2892,6/30/2024,Social,25-34,Alexandria
2893,11/2/2024,Email,35-44,Aswan
2894,6/5/2025,Social,18-24,Alexandria
2895,1/30/2025,Paid Search,18-24,Cairo
2896,1/4/2024,Referral,18-24,Mansoura
2897,10/7/2024,Organic,25-34,Aswan
2898,8/2/2024,Paid Search,18-24,Mansoura
2899,9/1/2025,Organic,55+,Alexandria
2900,2/23/2025,Paid Search,25-34,Alexandria
2901,4/10/2024,Paid Search,18-24,Aswan
2902,6/4/2025,Email,25-34,Cairo
2903,7/26/2025,Paid Search,55+,Alexandria
2904,11/4/2024,Organic,35-44,Cairo
2905,10/19/2025,Organic,25-34,Alexandria
2906,5/24/2025,Paid Search,45-54,Alexandria
2907,3/3/2024,Referral,25-34,Cairo
2908,9/24/2025,Paid Search,25-34,Cairo
2909,8/13/2024,Paid Search,25-34,Alexandria
2910,4/14/2024,Paid Search,25-34,Cairo
2911,2/28/2025,Paid Search,25-34,Cairo
2912,9/11/2024,Paid Search,35-44,Tanta
2913,3/4/2025,Social,25-34,Giza
2914,3/9/2025,Referral,35-44,Giza
2915,7/25/2024,Paid Search,18-24,Aswan
2916,1/28/2024,Social,25-34,Cairo
2917,12/1/2024,Email,25-34,Giza
2918,8/10/2025,Email,55+,Alexandria
2919,9/19/2025,Organic,25-34,Mansoura
2920,3/9/2024,Paid Search,35-44,Aswan
2921,5/27/2025,Organic,25-34,Aswan
2922,6/15/2024,Social,18-24,Mansoura
2923,1/2/2025,Email,18-24,Cairo
2924,9/7/2024,Paid Search,25-34,Cairo
2925,6/18/2024,Organic,25-34,Giza
2926,3/30/2024,Referral,25-34,Cairo
2927,7/14/2025,Email,45-54,Mansoura
2928,3/21/2025,Referral,18-24,Alexandria
2929,10/20/2024,Email,35-44,Cairo
2930,5/29/2024,Organic,25-34,Tanta
2931,5/11/2024,Social,35-44,Cairo
2932,3/8/2025,Social,35-44,Giza
2933,2/28/2024,Paid Search,25-34,Alexandria
2934,7/17/2024,Social,25-34,Giza
2935,8/2/2024,Social,35-44,Giza
2936,7/14/2025,Paid Search,45-54,Cairo
2937,4/16/2025,Email,25-34,Giza
2938,9/3/2024,Social,18-24,Mansoura
2939,1/16/2025,Referral,45-54,Aswan
2940,8/26/2024,Paid Search,25-34,Giza
2941,1/1/2025,Paid Search,35-44,Giza
2942,6/16/2024,Social,25-34,Mansoura
2943,7/13/2025,Paid Search,18-24,Aswan
2944,2/20/2024,Social,35-44,Cairo
2945,9/1/2025,Email,35-44,Giza
2946,1/14/2025,Paid Search,25-34,Mansoura
2947,4/18/2025,Organic,25-34,Alexandria
2948,3/20/2024,Organic,45-54,Cairo
2949,1/1/2025,Organic,35-44,Alexandria
2950,4/5/2025,Referral,18-24,Cairo
2951,6/22/2025,Email,35-44,Alexandria
2952,3/27/2025,Social,35-44,Alexandria
2953,4/8/2025,Social,45-54,Tanta
2954,4/22/2025,Organic,35-44,Giza
2955,2/23/2025,Referral,25-34,Cairo
2956,8/1/2024,Social,35-44,Cairo
2957,1/3/2025,Social,35-44,Tanta
2958,4/23/2024,Referral,18-24,Cairo
2959,5/17/2025,Paid Search,25-34,Giza
2960,9/27/2025,Email,25-34,Cairo
2961,8/10/2025,Paid Search,35-44,Mansoura
2962,11/6/2024,Organic,25-34,Giza
2963,4/13/2025,Organic,35-44,Giza
2964,2/13/2024,Referral,55+,Giza
2965,2/18/2025,Email,45-54,Tanta
2966,9/2/2024,Social,55+,Alexandria
2967,3/24/2024,Social,55+,Mansoura
2968,7/25/2024,Social,18-24,Tanta
2969,5/30/2024,Referral,35-44,Aswan
2970,10/29/2025,Organic,25-34,Giza
2971,6/11/2025,Organic,45-54,Aswan
2972,6/13/2024,Paid Search,25-34,Cairo
2973,5/24/2024,Email,55+,Giza
2974,2/6/2024,Social,35-44,Tanta
2975,11/28/2024,Organic,45-54,Cairo
2976,2/6/2025,Paid Search,18-24,Cairo
2977,2/17/2025,Email,25-34,Giza
2978,2/14/2024,Paid Search,45-54,Alexandria
2979,2/5/2025,Social,18-24,Giza
2980,7/24/2024,Referral,45-54,Mansoura
2981,3/2/2024,Organic,18-24,Tanta
2982,2/23/2025,Paid Search,35-44,Alexandria
2983,4/12/2025,Social,25-34,Cairo
2984,1/19/2024,Email,35-44,Aswan
2985,12/30/2024,Social,35-44,Cairo
2986,10/26/2024,Referral,25-34,Cairo
2987,1/7/2024,Paid Search,18-24,Cairo
2988,3/3/2025,Organic,18-24,Alexandria
2989,4/26/2024,Social,35-44,Cairo
2990,8/2/2025,Referral,35-44,Cairo
2991,5/21/2025,Paid Search,45-54,Giza
2992,6/29/2025,Email,35-44,Cairo
2993,11/20/2024,Social,25-34,Alexandria
2994,2/24/2024,Organic,25-34,Tanta
2995,2/11/2024,Paid Search,18-24,Mansoura
2996,10/23/2024,Referral,25-34,Cairo
2997,8/18/2024,Paid Search,55+,Cairo
2998,3/28/2025,Paid Search,45-54,Aswan
2999,1/28/2025,Paid Search,25-34,Cairo
3000,6/5/2025,Referral,35-44,Tanta
